job_id,submitted_at,job_category,priority_level,region,payload_size_mb,executor_memory_mb,replica_count,retry_count,node_instance_type,node_family,node_vcpus,node_memory,node_network,node_price_hourly,node_spot_price_hourly,cpu_utilization_pct,pod_memory_available_pct,active_thread_count,broker_latency_ms,queue_wait_time_ms,disk_io_mbps,network_io_mbps,gc_pause_time_ms,execution_time_sec,job_cost_usd,target_label
JOB-108464,2026-06-07 12:48,WebScraping,Medium,ap-south,15.78,4096,3,0,m4.16xlarge,General purpose,64 vCPUs,256 GiB,25 Gigabit,$3.2000 hourly,$0.5699 hourly,54.6,50.2,12,71.9,210.7,38.73,37.04,44.2,31.8,0.0848,Normal
JOB-108448,2026-06-14 21:18,Aggregation,Low,us-east,10.91,512,1,0,r6i.xlarge,Memory optimized,4 vCPUs,32 GiB,Up to 12.5 Gigabit,$0.2520 hourly,$0.1348 hourly,33.4,36.2,15,48.8,101.6,45.3,27.34,25.5,24.1,0.00169,Normal
JOB-109299,2026-08-11 09:40,ETL,High,us-east,38.21,1024,2,0,m8gb.metal-24xl,General purpose,96 vCPUs,384 GiB,200 Gigabit,$13.9680 hourly,$1.4386 hourly,48.2,58.1,19,25.5,243.0,31.44,56.02,62.8,21.4,0.16606,Normal
JOB-108402,2026-07-18 11:57,ETL,Critical,us-east,17.38,2048,2,0,m8gd.2xlarge,General purpose,8 vCPUs,32 GiB,Up to 15 Gigabit,$0.4613 hourly,$0.1208 hourly,60.7,29.7,9,31.6,122.1,63.0,40.14,8.3,43.8,0.01122,Normal
JOB-109585,2026-08-20 13:01,Aggregation,Low,us-west,53.1,1024,1,0,r9gd.16xlarge,Memory optimized,64 vCPUs,512 GiB,34 Gigabit,$5.1258 hourly,$1.3485 hourly,23.5,87.0,16,15.4,80.1,32.04,26.56,32.8,38.1,0.05425,Normal
JOB-101914,2026-08-04 00:39,DocumentProcessing,Low,us-west,10.47,1024,1,1,m7gd.xlarge,General purpose,4 vCPUs,16 GiB,Up to 12.5 Gigabit,$0.2136 hourly,$0.0878 hourly,61.6,54.8,10,30.2,8.2,39.67,45.98,14.6,33.1,0.00196,Normal
JOB-100421,2026-08-11 07:32,MLTraining,High,us-west,19.08,4096,5,0,r8ib.4xlarge,Memory optimized,16 vCPUs,128 GiB,Up to 33.33 Gigabit,$1.6736 hourly,$0.6203 hourly,30.5,74.1,10,26.9,99.1,34.98,35.98,33.6,46.0,0.10692,Normal
JOB-105386,2026-07-18 07:36,Streaming,Medium,us-east,2.35,2048,3,0,c8a.4xlarge,Compute optimized,16 vCPUs,32 GiB,Up to 15 Gigabit,$0.8622 hourly,$0.3051 hourly,25.8,70.7,13,27.7,22.1,46.35,49.21,23.5,16.0,0.0115,Normal
JOB-104401,2026-07-23 11:21,WebScraping,Low,ap-south,50.06,8192,2,0,x2gd.2xlarge,Memory optimized,8 vCPUs,128 GiB,Up to 10 Gigabit,$0.6680 hourly,$0.1694 hourly,82.7,66.0,16,27.0,14.9,50.86,36.75,55.0,79.0,0.02932,Normal
JOB-100075,2026-08-12 14:24,MLTraining,Medium,us-east,23.81,2048,3,0,r6id.large,Memory optimized,2 vCPUs,16 GiB,Up to 12.5 Gigabit,$0.1512 hourly,$0.0464 hourly,59.2,59.3,19,32.0,97.5,58.44,34.29,41.6,149.0,0.01877,Normal
JOB-101522,2026-08-26 09:15,DocumentProcessing,Low,ap-south,24.53,2048,2,0,m6in.large,General purpose,2 vCPUs,8 GiB,Up to 25 Gigabit,$0.1392 hourly,$0.0456 hourly,27.0,55.7,12,93.7,64.6,16.33,52.79,30.8,144.3,0.01116,Bottleneck
JOB-109201,2026-07-24 04:41,Streaming,Low,us-east,45.09,512,3,1,r6in.2xlarge,Memory optimized,8 vCPUs,64 GiB,Up to 40 Gigabit,$0.6973 hourly,$0.2320 hourly,44.9,51.7,10,42.4,60.3,23.94,33.43,26.2,41.7,0.02423,Normal
JOB-107959,2026-06-07 17:47,DocumentProcessing,Medium,eu-central,15.62,1024,2,1,m8gd.24xlarge,General purpose,96 vCPUs,384 GiB,40 Gigabit,$5.5354 hourly,$5.4399 hourly,73.3,66.2,17,36.6,157.5,33.63,39.7,67.6,23.9,0.0735,Normal
JOB-103910,2026-08-23 23:37,WebScraping,High,us-west,28.99,2048,4,0,r5dn.2xlarge,Memory optimized,8 vCPUs,64 GiB,Up to 25 Gigabit,$0.6680 hourly,$0.2778 hourly,62.4,50.1,13,35.5,43.4,9.26,38.42,20.8,52.8,0.03919,Normal
JOB-104337,2026-07-09 22:17,Aggregation,Critical,ap-south,19.26,512,2,0,r9gd.4xlarge,Memory optimized,16 vCPUs,128 GiB,Up to 17 Gigabit,$1.2814 hourly,$0.5153 hourly,67.1,52.2,19,38.9,61.4,36.81,26.75,63.0,47.5,0.03381,Normal
JOB-109863,2026-07-31 13:51,ETL,Low,us-east,231.32,1024,2,0,r9g.large,Memory optimized,2 vCPUs,16 GiB,Up to 15 Gigabit,$0.1284 hourly,$0.0514 hourly,69.7,73.8,19,40.6,291.1,70.27,21.64,2.2,1068.6,0.07623,Bottleneck
JOB-101615,2026-08-26 13:34,ETL,High,eu-central,21.25,8192,4,0,m7gd.12xlarge,General purpose,48 vCPUs,192 GiB,22.5 Gigabit,$2.5628 hourly,$2.5628 hourly,50.4,55.7,20,48.3,39.8,23.58,21.11,45.0,26.3,0.07489,Normal
JOB-109196,2026-08-09 16:29,ETL,Medium,us-west,84.3,4096,4,0,c7i-flex.xlarge,Compute optimized,4 vCPUs,8 GiB,Up to 12.5 Gigabit,$0.1696 hourly,$0.0770 hourly,70.5,46.1,10,31.7,61.3,16.36,46.67,17.3,435.9,0.08214,Bottleneck
JOB-100251,2026-07-04 10:51,ETL,Medium,eu-central,80.67,2048,3,0,r8g.large,Memory optimized,2 vCPUs,16 GiB,Up to 12.5 Gigabit,$0.1178 hourly,$0.0441 hourly,42.7,64.3,7,25.8,114.3,36.7,24.49,16.0,125.1,0.01228,Normal
JOB-105368,2026-08-25 08:03,Aggregation,Low,us-east,85.37,2048,4,0,m5d.12xlarge,General purpose,48 vCPUs,192 GiB,12 Gigabit,$2.7120 hourly,$0.7083 hourly,38.3,97.0,9,48.8,30.9,40.29,44.79,48.0,39.4,0.11873,Normal
JOB-108984,2026-06-27 11:40,aggregation,High,us-east,18.22,2048,5,1,m6id.xlarge,General purpose,4 vCPUs,16 GiB,Up to 12.5 Gigabit,$0.2373 hourly,$0.0860 hourly,54.4,81.9,7,36.1,6.1,28.92,38.11,37.8,33.9,0.01117,Normal
JOB-104633,2026-06-07 16:44,ETL,Medium,eu-central,106.21,4096,2,1,c8gn.8xlarge,Compute optimized,32 vCPUs,64 GiB,100 Gigabit,$1.8960 hourly,$0.4871 hourly,62.5,54.2,15,76.4,245.4,1.47,6.29,40.2,85.1,0.08964,Normal
JOB-100910,2026-07-27 18:01,ETL,High,us-west,41.47,1024,2,0,z1d.3xlarge,Memory optimized,12 vCPUs,96 GiB,Up to 10 Gigabit,$1.1160 hourly,$0.2897 hourly,67.6,52.5,17,29.1,212.0,47.54,27.06,21.5,61.5,0.03813,Normal
JOB-108829,2026-07-09 11:49,WebScraping,Medium,ap-south,53.63,1024,4,0,m6idn.large,General purpose,2 vCPUs,8 GiB,Up to 25 Gigabit,$0.1591 hourly,$0.0458 hourly,52.5,65.4,18,41.1,210.3,43.35,13.71,63.7,480.9,0.08501,Bottleneck
JOB-100352,2026-07-10 23:57,WebScraping,High,us-east,89.32,1024,2,0,x2gd.xlarge,Memory optimized,4 vCPUs,64 GiB,Up to 10 Gigabit,$0.3340 hourly,$0.0941 hourly,60.1,45.2,14,35.5,76.6,39.37,22.13,53.7,200.6,0.03722,Normal
JOB-100961,2026-06-08 06:57,WebScraping,High,US-WEST,118.44,1024,2,0,c5ad.4xlarge,Compute optimized,16 vCPUs,32 GiB,Up to 10 Gigabit,$0.6880 hourly,$0.2917 hourly,33.8,39.8,11,17.2,228.2,47.84,27.46,48.2,114.4,0.04373,Normal
JOB-105543,2026-06-18 13:34,DocumentProcessing,Low,us-east,15.66,2048,2,0,c6a.large,Compute optimized,2 vCPUs,4 GiB,Up to 12.5 Gigabit,$0.0765 hourly,$0.0287 hourly,45.2,97.0,9,79.4,318.8,40.5,40.18,31.6,160.4,0.00682,Bottleneck
JOB-106287,2026-08-14 19:25,DocumentProcessing,High,us-east,37.37,4096,2,1,r8gn.large,Memory optimized,2 vCPUs,16 GiB,Up to 30 Gigabit,$0.1822 hourly,$0.0609 hourly,21.3,64.7,18,31.5,71.5,59.96,48.42,8.3,62.6,0.00634,Normal
JOB-104486,2026-08-18 14:09,MLTraining,Low,eu-central,69.59,512,3,0,c6g.2xlarge,Compute optimized,8 vCPUs,16 GiB,Up to 10 Gigabit,$0.2720 hourly,$0.1290 hourly,63.2,45.9,13,18.6,90.0,13.92,44.25,4.9,195.7,0.04436,Normal
JOB-101005,2026-07-27 14:21,DocumentProcessing,Low,ap-south,43.06,512,2,2,x8g.large,Memory optimized,2 vCPUs,32 GiB,Up to 12.5 Gigabit,$0.1954 hourly,$0.0609 hourly,61.4,52.0,11,105.5,116.3,35.54,52.87,31.0,95.8,0.0104,Normal
JOB-107239,2026-06-17 12:07,ETL,High,ap-south,32.15,2048,1,1,im4gn.xlarge,Storage optimized,4 vCPUs,16 GiB,Up to 25 Gigabit,$0.3638 hourly,$0.1026 hourly,61.2,65.8,7,45.0,2.5,5.29,32.89,10.6,58.0,0.00586,Normal
JOB-101537,2026-07-12 11:47,Aggregation,Low,us-west,16.13,512,3,1,m8ib.large,General purpose,2 vCPUs,8 GiB,Up to 16.66 Gigabit,$0.1671 hourly,$0.0468 hourly,57.2,73.7,10,49.5,116.7,45.07,39.26,18.7,38.3,0.00533,Normal
JOB-103948,2026-06-14 16:35,DocumentProcessing,Low,eu-central,150.68,2048,2,0,m5d.metal,General purpose,96 vCPUs,384 GiB,25 Gigabit,$5.4240 hourly,$1.3781 hourly,83.8,42.9,15,35.3,100.4,34.64,48.45,30.7,62.1,0.18713,Normal
JOB-105037,2026-07-27 04:39,Aggregation,Medium,eu-central,25.1,1024,2,1,r8idn.large,Memory optimized,2 vCPUs,16 GiB,Up to 25 Gigabit,$0.2345 hourly,$0.0636 hourly,66.2,57.0,12,22.1,39.7,36.74,21.36,52.3,54.7,0.00713,Normal
JOB-103854,2026-07-13 22:42,Aggregation,Medium,eu-central,19.06,2048,2,1,c1.xlarge,Compute optimized,8 vCPUs,7 GiB,High,$0.5200 hourly,$0.1509 hourly,46.7,31.1,11,33.0,44.5,51.15,13.38,55.3,48.7,0.01407,Normal
JOB-108368,2026-07-01 13:58,WebScraping,High,us-west,13.23,1024,2,0,c6gn.large,Compute optimized,2 vCPUs,4 GiB,Up to 25 Gigabit,$0.0864 hourly,$0.0296 hourly,42.9,62.7,10,68.8,130.7,26.82,23.73,48.7,234.3,0.01125,Bottleneck
JOB-101693,2026-06-10 07:36,WebScraping,High,ap-south,54.37,2048,2,0,m5zn.large,General purpose,2 vCPUs,8 GiB,Up to 25 Gigabit,$0.1652 hourly,$0.0427 hourly,41.1,65.4,6,71.2,,52.94,59.77,74.9,135.0,0.01239,Normal
JOB-107441,2026-06-15 20:59,Streaming,Medium,us-west,34.82,2048,2,0,r6a.large,Memory optimized,2 vCPUs,16 GiB,Up to 12.5 Gigabit,$0.1134 hourly,$0.0362 hourly,48.6,50.9,12,65.1,14.9,10.68,21.56,22.1,50.6,0.00319,Normal
JOB-100294,2026-08-12 16:51,Streaming,High,us-east,11.98,1024,3,0,c6gd.large,Compute optimized,2 vCPUs,4 GiB,Up to 10 Gigabit,$0.0768 hourly,$0.0255 hourly,74.1,55.4,12,17.0,35.7,50.13,44.33,28.3,89.3,0.00572,Bottleneck
JOB-102845,2026-07-12 09:27,ETL,Medium,us-west,219.63,1024,2,0,c7g.xlarge,Compute optimized,4 vCPUs,8 GiB,Up to 12.5 Gigabit,$0.1450 hourly,$0.0540 hourly,20.2,95.7,16,50.1,13.1,34.21,,55.4,134.1,0.0108,Normal
JOB-102794,2026-08-29 16:50,WebScraping,Critical,us-west,86.14,512,2,0,im4gn.large,Storage optimized,2 vCPUs,8 GiB,Up to 25 Gigabit,$0.1819 hourly,$0.0466 hourly,82.3,27.1,11,83.6,336.9,43.94,16.65,23.5,900.6,0.09101,Bottleneck
JOB-109797,2026-06-28 14:21,MLTraining,Low,us-east,77.98,4096,1,0,x2iezn.6xlarge,Memory optimized,24 vCPUs,768 GiB,50 Gigabit,$5.0040 hourly,$1.0538 hourly,27.0,87.4,16,62.6,139.1,33.51,33.33,17.2,131.6,0.18292,Normal
JOB-101372,2026-08-03 21:08,WebScraping,High,us-east,8.12,1024,3,1,c7i.2xlarge,Compute optimized,8 vCPUs,16 GiB,Up to 12.5 Gigabit,$0.3570 hourly,$0.1735 hourly,53.7,56.0,14,40.9,99.9,42.49,58.55,50.8,32.2,0.00958,Normal
JOB-108363,2026-06-01 16:32,Streaming,Low,us-west,20.07,512,3,0,c7i-flex.16xlarge,Compute optimized,64 vCPUs,128 GiB,Up to 25 Gigabit,$2.7132 hourly,$0.7025 hourly,55.2,28.5,16,42.2,142.1,45.6,31.33,32.2,31.6,0.07145,Normal
JOB-102071,2026-07-06 21:46,DocumentProcessing,Medium,eu-central,26.38,1024,1,0,r5n.large,Memory optimized,2 vCPUs,16 GiB,Up to 25 Gigabit,$0.1490 hourly,$0.0454 hourly,87.3,58.6,10,52.1,34.3,35.23,27.83,48.3,170.1,0.00704,Bottleneck
JOB-108560,2026-08-13 12:11,DocumentProcessing,Low,us-east,19.36,2048,2,0,x2gd.8xlarge,Memory optimized,32 vCPUs,512 GiB,12 Gigabit,$2.6720 hourly,$0.7214 hourly,58.0,75.9,15,20.9,85.7,9.28,26.12,7.2,37.8,0.05611,Normal
JOB-100185,2026-07-11 14:19,Streaming,High,eu-central,6.07,512,2,0,m6g.16xlarge,General purpose,64 vCPUs,256 GiB,25 Gigabit,$2.4640 hourly,$0.6445 hourly,88.1,47.3,11,92.0,369.4,43.11,15.96,41.8,31.6,0.04326,Normal
JOB-106530,2026-07-13 13:45,DocumentProcessing,High,ap-south,129.45,4096,1,0,m9g.2xlarge,General purpose,8 vCPUs,32 GiB,Up to 17 Gigabit,$0.3914 hourly,$0.1756 hourly,13.4,58.9,13,50.4,201.8,22.67,18.79,52.3,90.0,0.00979,Normal
JOB-103680,2026-07-16 15:06,WebScraping,Medium,us-east,20.25,2048,1,0,x2gd.4xlarge,Memory optimized,16 vCPUs,256 GiB,Up to 10 Gigabit,$1.3360 hourly,$0.1851 hourly,55.2,52.1,12,12.4,120.2,33.09,32.7,11.3,42.8,0.01588,Normal
JOB-104186,2026-08-06 08:16,ETL,Medium,us-west,61.84,1024,2,0,c8in.12xlarge,Compute optimized,48 vCPUs,96 GiB,75 Gigabit,$3.2659 hourly,$1.1374 hourly,64.5,62.7,17,23.9,51.7,27.89,30.47,77.2,40.0,0.07258,Normal
JOB-107423,2026-06-15 22:38,MLTraining,Low,us-west,145.65,512,3,0,z1d.large,Memory optimized,2 vCPUs,16 GiB,Up to 10 Gigabit,$0.1860 hourly,$0.0432 hourly,45.3,53.1,11,33.2,317.9,44.65,9.15,25.2,1312.6,0.20345,Bottleneck
JOB-106170,2026-06-18 15:23,MLTraining,High,eu-central,182.86,1024,1,0,d3.2xlarge,Storage optimized,8 vCPUs,64 GiB,Up to 15 Gigabit,$0.9990 hourly,$0.2731 hourly,59.5,76.2,14,46.9,166.8,72.39,27.3,9.3,431.9,0.11985,Normal
JOB-105335,2026-06-02 18:27,ETL,High,ap-south,50.46,512,3,1,im4gn.8xlarge,Storage optimized,32 vCPUs,128 GiB,50 Gigabit,$2.9103 hourly,$1.5152 hourly,41.6,41.2,13,100.8,173.6,21.89,32.51,36.0,45.7,0.11083,Normal
JOB-100786,2026-07-18 09:55,WebScraping,Medium,eu-central,22.89,2048,1,0,c8id.xlarge,Compute optimized,4 vCPUs,8 GiB,Up to 12.5 Gigabit,$0.2218 hourly,$0.0684 hourly,34.1,62.9,8,81.9,45.3,30.97,32.5,58.3,57.7,0.00355,Normal
JOB-104316,2026-07-09 07:26,ETL,Critical,ap-south,19.52,2048,3,0,c8ib.large,Compute optimized,2 vCPUs,4 GiB,Up to 16.66 Gigabit,$0.1361 hourly,$0.0395 hourly,52.3,48.6,10,81.9,172.9,38.14,27.82,95.4,49.2,0.00558,Normal
JOB-100380,2026-08-25 08:36,WebScraping,Low,us-west,82.81,4096,1,0,r5.2xlarge,Memory optimized,8 vCPUs,64 GiB,Up to 10 Gigabit,$0.5040 hourly,$0.1749 hourly,58.3,48.4,14,21.7,167.0,36.46,45.54,27.2,161.5,0.02261,Normal
JOB-108195,2026-06-24 19:32,DocumentProcessing,Medium,eu-central,8.91,4096,3,1,r5a.xlarge,Memory optimized,4 vCPUs,32 GiB,Up to 10 Gigabit,$0.2260 hourly,$0.0918 hourly,70.7,65.8,13,46.7,102.3,58.81,28.52,17.8,166.7,0.0314,Bottleneck
JOB-104031,2026-07-26 12:44,DocumentProcessing,Critical,us-east,13.33,512,2,0,c9gd.4xlarge,Compute optimized,16 vCPUs,32 GiB,Up to 17 Gigabit,$0.8544 hourly,$0.2848 hourly,61.4,84.7,8,37.2,232.4,26.22,28.78,39.3,42.8,0.02032,Normal
JOB-107848,2026-06-03 10:08,ETL,Medium,us-east,38.55,4096,1,0,m6id.xlarge,General purpose,4 vCPUs,16 GiB,Up to 12.5 Gigabit,$0.2373 hourly,$0.0860 hourly,71.4,64.2,12,23.8,79.9,26.3,33.16,24.2,368.9,0.02432,Bottleneck
JOB-106659,2026-07-22 12:44,WebScraping,Medium,us-east,18.24,1024,2,0,c5d.large,Compute optimized,2 vCPUs,4 GiB,Up to 10 Gigabit,$0.0960 hourly,$0.0312 hourly,33.8,80.6,11,7.1,86.3,52.88,27.86,43.1,156.6,0.00835,Bottleneck
JOB-100132,2026-07-07 14:46,WebScraping,Critical,ap-south,13.92,2048,5,3,c7i.16xlarge,Compute optimized,64 vCPUs,128 GiB,25 Gigabit,$2.8560 hourly,$0.9336 hourly,43.9,56.5,16,80.0,171.1,35.05,6.97,11.9,39.7,0.15748,Normal
JOB-102054,2026-08-14 10:42,WebScraping,Low,us-west,203.66,1024,1,0,r5.2xlarge,Memory optimized,8 vCPUs,64 GiB,Up to 10 Gigabit,$0.5040 hourly,$0.1749 hourly,58.3,51.5,18,81.4,117.2,11.15,25.27,17.3,1408.1,0.19713,Bottleneck
JOB-108690,2026-08-27 00:26,Aggregation,Low,us-east,23.32,2048,5,0,m7i.large,General purpose,2 vCPUs,8 GiB,Up to 12.5 Gigabit,$0.1008 hourly,$0.0415 hourly,82.4,32.4,9,64.6,88.0,27.86,22.02,101.1,91.3,0.01278,Bottleneck
JOB-105441,2026-08-29 10:27,DocumentProcessing,Medium,ap-south,238.36,8192,5,0,r8a.2xlarge,Memory optimized,8 vCPUs,64 GiB,Up to 15 Gigabit,$0.6390 hourly,$0.2295 hourly,58.3,61.1,19,73.5,60.6,50.09,26.32,24.5,306.2,0.27175,Normal
JOB-106198,2026-07-28 19:41,Aggregation,Medium,eu-central,4.64,2048,3,1,i7ie.3xlarge,Storage optimized,12 vCPUs,96 GiB,Up to 25 Gigabit,$1.5594 hourly,$0.4160 hourly,73.0,48.2,14,59.7,75.6,38.18,28.14,5.6,30.9,0.04015,Normal
JOB-105414,2026-07-12 08:37,DocumentProcessing,Low,us-east,22.12,870,1,2,c1.medium,Compute optimized,2 vCPUs,1.7 GiB,Moderate,$0.1300 hourly,$0.0299 hourly,65.4,39.2,9,42.0,95.7,44.44,38.94,80.4,541.6,0.01956,Bottleneck
JOB-101872,2026-06-05 08:14,ETL,Critical,us-west,220.78,2048,3,0,i8ge.2xlarge,Storage optimized,8 vCPUs,64 GiB,Up to 25 Gigabit,$0.9492 hourly,$0.2694 hourly,63.6,43.0,11,44.4,56.3,63.65,46.71,60.1,283.9,0.22456,Normal
JOB-104089,2026-07-03 15:38,WebScraping,Low,eu-central,65.54,1024,5,0,m4.10xlarge,General purpose,40 vCPUs,160 GiB,10 Gigabit,$2.0000 hourly,$0.5846 hourly,64.5,44.4,18,55.2,83.5,56.44,27.96,67.7,49.4,0.13722,Normal
JOB-108767,2026-06-04 10:39,Aggregation,Medium,us-west,3.47,2048,3,1,c8i.4xlarge,Compute optimized,16 vCPUs,32 GiB,Up to 15 Gigabit,$0.7497 hourly,$0.3334 hourly,37.8,62.5,9,47.2,131.2,24.98,43.2,3.2,25.2,0.01574,Normal
JOB-107955,2026-08-27 17:06,MLTraining,High,us-west,34.28,1024,3,2,m5ad.xlarge,General purpose,4 vCPUs,16 GiB,Up to 10 Gigabit,$0.2060 hourly,$0.0823 hourly,21.2,71.0,13,118.7,43.1,43.56,40.84,75.0,1029.5,0.17673,Bottleneck
JOB-102299,2026-07-09 18:17,WebScraping,Low,us-east,63.6,512,2,0,c7gn.xlarge,Compute optimized,4 vCPUs,8 GiB,Up to 40 Gigabit,$0.2496 hourly,$0.0687 hourly,35.1,61.3,11,3.0,38.0,44.97,30.44,37.3,162.7,0.02256,Normal
JOB-105455,2026-08-10 19:22,DocumentProcessing,High,eu-central,5.35,1024,3,2,m5.xlarge,General purpose,4 vCPUs,16 GiB,Up to 10 Gigabit,$0.1920 hourly,$0.0566 hourly,61.8,77.9,6,21.9,94.5,30.54,23.45,27.0,38.7,0.00619,Normal
JOB-100703,2026-08-10 14:11,WebScraping,High,us-west,73.83,1024,3,0,m8in.8xlarge,General purpose,32 vCPUs,128 GiB,50 Gigabit,$2.6733 hourly,$1.0829 hourly,64.7,75.3,20,30.7,111.4,48.89,38.88,20.1,76.7,0.17087,Normal
JOB-106661,2026-08-16 19:41,DocumentProcessing,Low,eu-central,6.01,8192,2,0,r8gn.4xlarge,Memory optimized,16 vCPUs,128 GiB,50 Gigabit,$1.4574 hourly,$0.4585 hourly,136.2,73.9,13,58.4,44.2,44.05,14.86,49.7,30.8,0.02494,Normal
JOB-103980,2026-08-23 23:24,Streaming,High,us-east,5.14,1024,1,0,m8in.2xlarge,General purpose,8 vCPUs,32 GiB,Up to 40 Gigabit,$0.6683 hourly,$0.2355 hourly,27.1,41.1,9,15.1,22.9,33.34,7.21,,30.0,0.00557,Normal
JOB-102478,2026-07-02 10:43,Streaming,High,ap-south,14.15,1024,2,0,im4gn.4xlarge,Storage optimized,16 vCPUs,64 GiB,25 Gigabit,$1.4552 hourly,$0.3881 hourly,36.6,56.9,10,82.4,70.1,52.0,33.04,68.7,22.1,0.01787,Normal
JOB-102706,2026-08-01 19:20,ETL,Medium,us-east,39.1,2048,2,0,r8id.large,Memory optimized,2 vCPUs,16 GiB,Up to 12.5 Gigabit,$0.1663 hourly,$0.0512 hourly,84.8,42.6,15,102.1,87.1,16.0,27.21,16.3,327.7,0.03028,Bottleneck
JOB-102474,2026-08-28 08:30,MLTraining,High,us-east,64.96,8192,2,0,c8i-flex.4xlarge,Compute optimized,16 vCPUs,32 GiB,Up to 15 Gigabit,$0.7122 hourly,$0.2813 hourly,53.7,94.2,8,33.0,52.9,46.91,31.08,5.6,219.8,0.08697,Normal
JOB-103761,2026-07-13 09:09,WebScraping,Low,eu-central,281.14,4096,1,0,r5a.4xlarge,Memory optimized,16 vCPUs,128 GiB,Up to 10 Gigabit,$0.9040 hourly,$0.3839 hourly,55.5,71.6,14,52.0,,39.18,22.12,83.8,304.4,0.07644,Normal
JOB-108898,2026-08-18 10:41,DocumentProcessing,High,us-east,18.37,4096,2,0,r8idb.2xlarge,Memory optimized,8 vCPUs,64 GiB,Up to 26.66 Gigabit,$0.9379 hourly,$0.3860 hourly,75.6,62.4,11,31.2,46.3,40.0,32.07,36.6,31.3,0.01631,Normal
JOB-109301,2026-07-17 16:35,web_scraping ,Medium,us-east,113.74,2048,4,0,c5ad.large,Compute optimized,2 vCPUs,4 GiB,Up to 10 Gigabit,$0.0860 hourly,$0.0322 hourly,74.0,38.2,13,35.2,125.0,52.13,47.49,100.6,473.3,0.04523,Bottleneck
JOB-103341,2026-08-20 21:23,WebScraping,Medium,ap-south,155.22,1024,1,0,x2gd.8xlarge,Memory optimized,32 vCPUs,512 GiB,12 Gigabit,$2.6720 hourly,$0.7214 hourly,36.6,54.4,15,34.0,101.4,18.5,56.47,37.1,134.0,0.09946,Normal
JOB-106617,2026-07-11 14:21,ETL,Low,ap-south,19.96,2048,5,0,x2iedn.xlarge,Memory optimized,4 vCPUs,128 GiB,Up to 25 Gigabit,$0.8336 hourly,$0.2308 hourly,14.6,82.5,10,42.8,55.1,33.82,64.02,24.2,39.2,0.04538,Normal
JOB-106913,2026-06-11 03:25,DocumentProcessing,Medium,us-east,5.88,1024,2,1,c6id.8xlarge,Compute optimized,32 vCPUs,64 GiB,12.5 Gigabit,$1.6128 hourly,$0.9966 hourly,68.3,81.8,10,30.9,52.8,34.72,41.21,24.4,20.2,0.0181,Normal
JOB-104140,2026-07-23 09:06,DocumentProcessing,Low,us-east,35.46,4096,3,0,c8ine.12xlarge,Compute optimized,48 vCPUs,96 GiB,75 Gigabit,$4.0824 hourly,$1.3478 hourly,13.6,45.0,17,84.3,74.3,35.68,23.77,56.3,24.4,0.08301,Normal
JOB-104949,2026-08-26 17:09,WebScraping,Medium,us-east,42.16,2048,3,0,r9gd.xlarge,Memory optimized,4 vCPUs,32 GiB,Up to 15 Gigabit,$0.3204 hourly,$0.1212 hourly,66.0,73.9,11,31.8,143.7,44.68,31.11,16.0,78.0,0.02083,Normal
JOB-106589,2026-07-06 10:12,WebScraping,Medium,ap-south,30.15,512,2,0,c8gb.metal-24xl,Compute optimized,96 vCPUs,192 GiB,200 Gigabit,$5.6880 hourly,$1.7535 hourly,64.0,34.3,22,31.4,140.8,28.03,22.71,117.7,32.1,0.10144,Normal
JOB-103919,2026-08-25 11:59,WebScraping,Medium,us-west,10.64,8192,3,0,r6g.xlarge,Memory optimized,4 vCPUs,32 GiB,Up to 10 Gigabit,$0.2016 hourly,$0.0520 hourly,75.3,53.6,13,42.8,264.6,36.46,15.97,5.9,136.6,0.02295,Bottleneck
JOB-108079,2026-08-01 10:33,Streaming,Low,ap-south,17.32,1024,2,2,m8i-flex.12xlarge,General purpose,48 vCPUs,192 GiB,Up to 22.5 Gigabit,$2.4132 hourly,$0.8595 hourly,78.9,56.4,12,99.3,204.9,33.07,10.05,4.8,22.3,0.0299,Normal
JOB-108459,2026-08-24 11:32,DocumentProcessing,High,eu-central,80.08,1024,1,0,r7iz.large,Memory optimized,2 vCPUs,16 GiB,Up to 12.5 Gigabit,$0.1860 hourly,$0.0374 hourly,80.1,43.8,11,34.3,118.9,40.46,17.94,40.1,127.7,0.0066,Normal
JOB-101550,2026-08-28 18:20,WebScraping,Low,us-east,22.76,2048,2,1,d2.4xlarge,Storage optimized,16 vCPUs,122 GiB,High,$2.7600 hourly,$0.7335 hourly,34.4,72.6,12,47.5,46.8,54.15,32.81,23.8,54.2,0.08311,Normal
JOB-103705,2026-08-29 14:05,DocumentProcessing,High,us-west,14.11,4096,2,0,m8azn.12xlarge,General purpose,48 vCPUs,192 GiB,100 Gigabit,$4.9550 hourly,$1.4236 hourly,40.6,46.9,12,135.0,124.2,32.61,21.39,20.3,51.2,0.14094,Normal
JOB-102411,2026-06-26 18:26,ETL,Low,us-west,40.3,2048,1,2,r5d.large,Memory optimized,2 vCPUs,16 GiB,Up to 10 Gigabit,$0.1440 hourly,$0.0540 hourly,88.9,56.9,12,21.5,127.8,37.98,52.48,45.1,2100.1,0.084,Bottleneck
