job_id,submitted_at,job_category,priority_level,region,payload_size_mb,executor_memory_mb,replica_count,retry_count,node_instance_type,node_family,node_vcpus,node_memory,node_network,node_price_hourly,node_spot_price_hourly,cpu_utilization_pct,pod_memory_available_pct,active_thread_count,broker_latency_ms,queue_wait_time_ms,disk_io_mbps,network_io_mbps,gc_pause_time_ms,execution_time_sec,job_cost_usd,target_label,node_vcpus_n,node_memory_gib,node_price_usd_hr,node_spot_price_usd_hr,node_network_gbps,node_network_burst,submit_hour,day_of_week,is_peak_hour,available_memory_mb,memory_pressure_ratio,memory_pressure_log,payload_size_mb_log,threads_per_vcpu,memory_per_vcpu_gib,is_bottleneck
JOB-106645,2026-07-30 19:39,WebScraping,Low,us-west,57.88,512,1,0,c8i.xlarge,Compute optimized,4 vCPUs,8 GiB,Up to 12.5 Gigabit,$0.1874 hourly,$0.0786 hourly,66.6,10.9,8,72.2,43.2,49.44,24.78,126.3,237.3,0.01235,Bottleneck,4,8.0,0.1874,0.0786,12.5,1,19,3,0,892.928,0.06482045584862385,-2.7361340487630126,4.075501474420621,2.0,2.0,1
JOB-102510,2026-08-21 22:36,WebScraping,Medium,eu-central,64.77,8192,3,0,x8i.2xlarge,Memory optimized,8 vCPUs,128 GiB,Up to 15 Gigabit,$0.8753 hourly,$0.1926 hourly,26.1,20.5,16,51.7,16.7,32.41,11.23,84.5,224.7,0.1639,Bottleneck,8,128.0,0.8753,0.1926,15.0,1,22,4,0,26869.76,0.0024105165062881097,-6.027914236480516,4.186163807313259,2.0,16.0,1
JOB-104907,2026-06-22 17:42,MLTraining,Critical,us-east,23.31,1024,1,0,m7i.4xlarge,General purpose,16 vCPUs,64 GiB,Up to 12.5 Gigabit,$0.8064 hourly,$0.2965 hourly,72.4,77.7,10,5.3,149.5,50.54,32.73,56.9,80.0,0.01792,Normal,16,64.0,0.8064,0.2965,12.5,1,17,0,1,50921.472,0.00045776367187499995,-7.68915750729697,3.1908877883280318,0.625,4.0,0
JOB-108665,2026-08-16 17:55,Streaming,Medium,us-west,10.52,1024,3,0,i3en.large,Storage optimized,2 vCPUs,16 GiB,Up to 25 Gigabit,$0.2260 hourly,$0.0472 hourly,76.9,61.1,15,102.1,159.0,3.46,32.08,54.3,219.7,0.04138,Bottleneck,2,16.0,0.226,0.0472,25.0,1,17,6,1,10010.624,0.0010508835413256955,-6.858124000719129,2.444084655267745,7.5,8.0,1
JOB-100171,2026-06-16 14:59,WebScraping,Low,us-east,45.79,2048,3,0,c6id.large,Compute optimized,2 vCPUs,4 GiB,Up to 12.5 Gigabit,$0.1008 hourly,$0.0336 hourly,53.2,52.6,10,14.7,83.8,31.26,32.8,46.9,323.2,0.02715,Bottleneck,2,4.0,0.1008,0.0336,12.5,1,14,1,1,2154.496,0.021253230453897338,-3.8512463738059126,3.845669504878125,5.0,2.0,1
JOB-109645,2026-07-23 11:27,WebScraping,Medium,us-east,9.2,512,4,0,r7g.xlarge,Memory optimized,4 vCPUs,32 GiB,Up to 12.5 Gigabit,$0.2142 hourly,$0.0617 hourly,12.9,61.2,10,92.9,86.7,35.36,33.9,31.4,47.4,0.01128,Normal,4,32.0,0.2142,0.0617,12.5,1,11,3,1,20054.016,0.0004587609783496732,-7.686981227874374,2.322387720290225,2.5,8.0,0
JOB-102412,2026-07-10 12:13,WebScraping,Medium,us-west,102.56,4096,4,0,r7a.2xlarge,Memory optimized,8 vCPUs,64 GiB,Up to 12.5 Gigabit,$0.6086 hourly,$0.1783 hourly,22.6,79.5,9,49.7,33.8,58.72,31.89,72.0,138.8,0.09386,Normal,8,64.0,0.6086,0.1783,12.5,1,12,4,1,52101.12,0.001968479756289308,-6.23049373145896,4.640151154883337,1.125,8.0,0
JOB-100458,2026-06-03 16:08,Aggregation,Critical,eu-central,51.74,8192,3,0,c6gd.2xlarge,Compute optimized,8 vCPUs,16 GiB,Up to 10 Gigabit,$0.3072 hourly,$0.0372 hourly,47.5,43.3,13,50.9,101.8,1.0,12.59,17.8,35.3,0.00904,Normal,8,16.0,0.3072,0.0372,10.0,1,16,2,1,7094.272,0.007293207816108546,-4.920811800101704,3.965374180925141,1.625,2.0,0
JOB-104775,2026-07-30 09:28,ETL,Critical,us-east,56.87,2048,2,0,c7a.4xlarge,Compute optimized,16 vCPUs,32 GiB,Up to 12.5 Gigabit,$0.8211 hourly,$0.3138 hourly,87.7,35.6,14,93.1,83.5,54.36,28.28,20.6,115.1,0.0525,Bottleneck,16,32.0,0.8211,0.3138,12.5,1,9,3,1,11665.408000000001,0.004875097381934691,-5.323615198950365,4.058199115585747,0.875,2.0,1
JOB-106979,2026-06-18 12:26,WebScraping,Critical,ap-south,48.49,4096,3,0,m8ib.4xlarge,General purpose,16 vCPUs,64 GiB,Up to 33.33 Gigabit,$1.3366 hourly,$0.5015 hourly,57.5,87.6,5,76.7,25.3,24.2,22.97,3.2,31.0,0.03453,Normal,16,64.0,1.3366,0.5015,33.33,1,12,3,1,57409.53599999999,0.0008446331982198917,-7.076608109796118,3.901770628963795,0.3125,4.0,0
JOB-100879,2026-08-02 11:33,DocumentProcessing,Low,eu-central,60.14,1024,1,0,m7a.12xlarge,General purpose,48 vCPUs,192 GiB,18.75 Gigabit,$2.7821 hourly,$0.7432 hourly,90.5,29.3,10,175.1,56.1,29.43,34.47,18.9,54.5,0.04212,Normal,48,192.0,2.7821,0.7432,18.75,0,11,6,1,57606.144,0.001043985863730091,-6.864709330101782,4.113166316462689,0.20833333333333334,4.0,0
JOB-109890,2026-07-13 16:06,DocumentProcessing,Medium,ap-south,35.16,1024,2,1,a1.4xlarge,General purpose,16 vCPUs,32 GiB,Up to 10 Gigabit,$0.4080 hourly,$0.4080 hourly,63.8,66.1,10,78.3,103.1,22.97,18.7,44.7,33.5,0.00759,Normal,16,32.0,0.408,0.408,10.0,1,16,0,1,21659.647999999997,0.0016232950784795764,-6.4232971964517525,3.5879535355239756,0.625,2.0,0
JOB-109538,2026-08-11 07:39,DocumentProcessing,Medium,ap-south,6.61,2048,3,0,m8in.2xlarge,General purpose,8 vCPUs,32 GiB,Up to 40 Gigabit,$0.6683 hourly,$0.2355 hourly,17.1,62.0,12,48.8,44.8,43.42,16.08,79.5,25.7,0.01431,Normal,8,32.0,0.6683,0.2355,40.0,1,7,1,0,20316.16,0.0003253567603326613,-8.030588253592585,2.0294631718735947,1.5,4.0,0
JOB-108705,2026-07-14 12:30,WebScraping,Critical,us-east,15.11,1024,2,0,r8in.xlarge,Memory optimized,4 vCPUs,32 GiB,Up to 30 Gigabit,$0.4184 hourly,$0.1617 hourly,42.0,65.6,14,21.3,121.7,28.84,20.73,7.2,35.4,0.00823,Normal,4,32.0,0.4184,0.1617,30.0,1,12,1,1,21495.807999999997,0.0007029277522389482,-7.260256442076483,2.779440197188883,3.5,8.0,0
JOB-109449,2026-06-08 13:41,Aggregation,Medium,us-east,24.37,1024,1,0,c8gd.xlarge,Compute optimized,4 vCPUs,8 GiB,Up to 12.5 Gigabit,$0.1960 hourly,$0.0723 hourly,87.3,42.0,7,6.1,33.5,71.08,43.33,22.9,39.3,0.00214,Normal,4,8.0,0.196,0.0723,12.5,1,13,0,1,3440.64,0.007082984561011905,-4.950059911937451,3.2335673736111907,1.75,2.0,0
JOB-105853,2026-06-12 20:09,ETL,Low,ap-south,14.29,1024,3,0,c6i.8xlarge,Compute optimized,32 vCPUs,64 GiB,12.5 Gigabit,$1.3600 hourly,$0.2120 hourly,28.8,58.8,10,34.0,98.3,67.65,52.2,12.7,26.6,0.03015,Normal,32,64.0,1.36,0.212,12.5,0,20,4,0,38535.168,0.00037083009473320576,-7.899766565933839,2.727199019940971,0.3125,2.0,0
JOB-101043,2026-06-04 07:56,MLTraining,Medium,eu-central,58.64,1024,3,1,c6id.xlarge,Compute optimized,4 vCPUs,8 GiB,Up to 12.5 Gigabit,$0.2016 hourly,$0.0663 hourly,41.4,70.5,9,34.8,83.1,58.97,26.47,36.7,218.5,0.03671,Normal,4,8.0,0.2016,0.0663,12.5,1,7,3,0,5775.36,0.01015347960992908,-4.589938813531025,4.088326489896538,2.25,2.0,0
JOB-104911,2026-06-11 12:19,WebScraping,Critical,us-east,6.45,8192,4,0,m2.2xlarge,Memory optimized,4 vCPUs,34.2 GiB,Moderate,$0.4900 hourly,$0.1348 hourly,5.7,53.4,13,52.2,93.4,54.39,26.09,24.4,38.6,0.02102,Normal,4,34.2,0.49,0.1348,1.0,0,12,3,1,18701.107200000002,0.00034489936510283194,-7.9722578788383895,2.0082140323914683,3.25,8.55,0
JOB-100373,2026-07-31 07:04,WebScraping,High,eu-central,116.16,1024,2,0,d3.4xlarge,Storage optimized,16 vCPUs,128 GiB,Up to 15 Gigabit,$1.9980 hourly,$0.6329 hourly,37.7,38.2,15,25.7,29.2,61.65,37.58,13.2,87.3,0.0969,Normal,16,128.0,1.998,0.6329,15.0,1,7,4,0,50069.504,0.0023199750490837693,-6.066198848067023,4.763540521959532,0.9375,8.0,0
JOB-104655,2026-07-19 14:54,ETL,Medium,us-west,13.9,512,3,0,c6gn.large,Compute optimized,2 vCPUs,4 GiB,Up to 25 Gigabit,$0.0864 hourly,$0.0296 hourly,53.5,40.9,14,53.4,168.7,37.1,39.56,9.5,140.2,0.01009,Bottleneck,2,4.0,0.0864,0.0296,25.0,1,14,6,1,1675.264,0.008297199724938876,-4.791837203643362,2.7013612129514133,7.0,2.0,1
JOB-108534,2026-06-13 08:14,WebScraping,Medium,eu-central,127.22,8192,3,0,m8azn.metal-24xl,General purpose,96 vCPUs,384 GiB,200 Gigabit,$9.9101 hourly,$1.4684 hourly,48.6,46.3,15,54.5,74.9,40.76,31.89,70.4,89.1,0.73582,Normal,96,384.0,9.9101,1.4684,200.0,0,8,5,0,182059.00799999997,0.0006987844292769079,-7.266168262040619,4.853747538559111,0.15625,4.0,0
JOB-103647,2026-06-27 20:43,Aggregation,High,eu-central,82.29,4096,2,2,r8gn.xlarge,Memory optimized,4 vCPUs,32 GiB,Up to 40 Gigabit,$0.3644 hourly,$0.1507 hourly,74.6,37.2,8,33.4,27.1,49.71,40.21,84.0,856.1,0.17331,Bottleneck,4,32.0,0.3644,0.1507,40.0,1,20,5,0,12189.696000000002,0.006750783612651209,-4.998096690072567,4.42232849394725,2.0,8.0,1
JOB-108071,2026-08-12 08:45,WebScraping,High,us-east,22.97,512,4,0,m9g.large,General purpose,2 vCPUs,8 GiB,Up to 15 Gigabit,$0.0978 hourly,$0.0403 hourly,38.3,49.2,10,61.5,89.3,33.48,11.91,20.6,72.3,0.00786,Normal,2,8.0,0.0978,0.0403,15.0,1,8,2,0,4030.4640000000004,0.005699095687245934,-5.167447768088453,3.176803048446293,5.0,4.0,0
JOB-107776,2026-06-11 06:28,MLTraining,Critical,us-west,56.46,2048,2,0,m9gd.12xlarge,General purpose,48 vCPUs,192 GiB,25 Gigabit,$3.0168 hourly,$0.4290 hourly,35.4,73.4,7,75.3,112.8,30.15,16.21,12.6,52.5,0.08799,Normal,48,192.0,3.0168,0.429,25.0,0,6,3,0,144310.272,0.0003912403408123297,-7.84618850443427,4.051089053551143,0.14583333333333334,4.0,0
JOB-105169,2026-08-10 22:55,WebScraping,Low,us-west,11.55,512,2,0,z1d.large,Memory optimized,2 vCPUs,16 GiB,Up to 10 Gigabit,$0.1860 hourly,$0.0432 hourly,76.0,47.0,13,79.8,78.3,45.86,4.3,138.2,116.3,0.01202,Bottleneck,2,16.0,0.186,0.0432,10.0,1,22,0,0,7700.48,0.0014999064993351065,-6.5023525065933985,2.529720665577793,6.5,8.0,1
JOB-100504,2026-06-24 00:49,DocumentProcessing,Medium,us-west,41.84,512,2,0,m8ine.2xlarge,General purpose,8 vCPUs,32 GiB,12.5 Gigabit,$0.8354 hourly,$0.3130 hourly,21.6,87.1,13,26.5,28.7,42.01,36.42,13.7,57.3,0.02659,Normal,8,32.0,0.8354,0.313,12.5,0,0,2,0,28540.928,0.001465964946900115,-6.525241586512878,3.757472245579548,1.625,4.0,0
JOB-109683,2026-06-01 14:39,WebScraping,Low,us-west,155.28,1024,1,0,c8ib.large,Compute optimized,2 vCPUs,4 GiB,Up to 16.66 Gigabit,$0.1361 hourly,$0.0395 hourly,52.1,97.0,16,57.0,242.4,53.67,25.23,24.4,898.6,0.03397,Bottleneck,2,4.0,0.1361,0.0395,16.66,1,14,0,1,3973.12,0.03908263530927835,-3.2420770203738805,5.05164927018687,8.0,2.0,1
JOB-103753,2026-08-17 11:22,WebScraping,Medium,us-west,8.29,1920,2,0,c3.large,Compute optimized,2 vCPUs,3.75 GiB,Moderate,$0.1050 hourly,$0.0303 hourly,71.2,72.7,18,26.0,167.9,59.76,38.05,73.8,114.0,0.00665,Bottleneck,2,3.75,0.105,0.0303,1.0,0,11,0,1,2791.68,0.0029695380559376433,-5.819348874985951,2.2289385528257473,9.0,1.875,1
JOB-108813,2026-07-05 01:42,Aggregation,Critical,ap-south,32.98,2048,2,1,r6idn.16xlarge,Memory optimized,64 vCPUs,512 GiB,100 Gigabit,$6.2525 hourly,$1.4521 hourly,62.7,72.9,7,93.6,76.1,4.22,29.545,48.7,43.0,0.14937,Normal,64,512.0,6.2525,1.4521,100.0,0,1,6,0,382205.95200000005,8.62885568040552e-05,-9.357813566534029,3.525772116243786,0.109375,8.0,0
JOB-104559,2026-08-13 20:36,DocumentProcessing,Low,us-east,55.37,2048,5,1,m6i.large,General purpose,2 vCPUs,8 GiB,Up to 12.5 Gigabit,$0.0960 hourly,$0.0381 hourly,76.0,58.8,12,29.0,97.5,44.01,55.31,25.5,472.4,0.06299,Bottleneck,2,8.0,0.096,0.0381,12.5,1,20,3,0,4816.896,0.011494954427083334,-4.465847085360903,4.031937102093484,6.0,4.0,1
JOB-104106,2026-06-03 08:29,WebScraping,High,us-west,20.51,2048,4,0,r8id.4xlarge,Memory optimized,16 vCPUs,128 GiB,Up to 15 Gigabit,$1.3306 hourly,$0.4377 hourly,15.3,57.7,13,21.0,49.6,11.84,28.05,71.2,40.1,0.05929,Normal,16,128.0,1.3306,0.4377,15.0,1,8,2,0,75628.54400000001,0.0002711939026619367,-8.212676484960744,3.068517943279639,0.8125,8.0,0
JOB-100723,2026-07-29 05:48,DocumentProcessing,High,ap-south,43.81,512,3,0,m5n.8xlarge,General purpose,32 vCPUs,128 GiB,25 Gigabit,$1.9040 hourly,$1.0430 hourly,15.7,62.0,12,55.6,98.0,50.56,30.69,20.9,45.6,0.07235,Normal,32,128.0,1.904,1.043,25.0,0,5,2,0,81264.64,0.0005391028619581654,-7.525604166750263,3.802431328798052,0.375,4.0,0
JOB-102766,2026-07-07 09:35,DocumentProcessing,Low,us-west,15.51,4096,4,0,c6id.xlarge,Compute optimized,4 vCPUs,8 GiB,Up to 12.5 Gigabit,$0.2016 hourly,$0.0663 hourly,29.8,68.5,21,68.7,80.6,22.47,28.08,54.0,52.6,0.01178,Normal,4,8.0,0.2016,0.0663,12.5,1,9,1,1,5611.52,0.002763957002737226,-5.89109192937093,2.8039662579320366,5.25,2.0,0
JOB-101034,2026-07-24 02:29,WebScraping,Medium,ap-south,13.51,2048,3,0,m5.2xlarge,General purpose,8 vCPUs,32 GiB,Up to 10 Gigabit,$0.3840 hourly,$0.1566 hourly,49.6,78.8,16,36.1,15.8,11.76,33.06,3.7,41.7,0.01334,Normal,8,32.0,0.384,0.1566,10.0,1,2,4,0,25821.183999999997,0.0005232138077014594,-7.555520367302814,2.6748380668960965,2.0,4.0,0
JOB-104768,2026-08-02 18:56,Aggregation,Medium,us-west,6.73,2048,1,0,c8ib.xlarge,Compute optimized,4 vCPUs,8 GiB,Up to 20 Gigabit,$0.2722 hourly,$0.0933 hourly,28.2,82.3,9,35.4,42.5,39.25,44.5,50.8,23.8,0.0018,Normal,4,8.0,0.2722,0.0933,20.0,1,18,6,0,6742.016,0.0009982177437727825,-6.909539125317585,2.0451088625993306,2.25,2.0,0
JOB-107525,2026-08-04 09:30,DocumentProcessing,Low,ap-south,49.73,1024,2,0,im4gn.large,Storage optimized,2 vCPUs,8 GiB,Up to 25 Gigabit,$0.1819 hourly,$0.0466 hourly,59.8,56.4,8,27.2,44.0,28.49,13.8,84.6,252.3,0.0255,Bottleneck,2,8.0,0.1819,0.0466,25.0,1,9,1,1,4620.288,0.010763398298980497,-4.531603947068564,3.9265174515785985,4.0,4.0,1
JOB-108881,2026-07-19 08:47,Streaming,Medium,us-east,3.44,2048,2,0,r7a.24xlarge,Memory optimized,96 vCPUs,768 GiB,37.5 Gigabit,$7.3032 hourly,$1.2181 hourly,74.2,55.2,17,42.1,301.0,28.16,19.01,96.8,26.3,0.10671,Normal,96,768.0,7.3032,1.2181,37.5,0,8,6,0,434110.46400000004,7.924250358544686e-06,-11.745582834656776,1.4906543764441333,0.17708333333333334,8.0,0
JOB-106371,2026-06-27 10:19,Streaming,Low,eu-central,7.19,2048,1,0,c9g.4xlarge,Compute optimized,16 vCPUs,32 GiB,Up to 17 Gigabit,$0.6955 hourly,$0.2707 hourly,56.8,29.6,13,85.3,12.6,61.31,6.55,34.3,20.9,0.00404,Normal,16,32.0,0.6955,0.2707,17.0,1,10,5,1,9699.328000000001,0.0007412884686444256,-7.207120712008148,2.102913897864978,0.8125,2.0,0
JOB-106574,2026-07-27 08:52,ETL,Low,ap-south,13.79,8192,2,0,i8g.2xlarge,Storage optimized,8 vCPUs,64 GiB,Up to 12 Gigabit,$0.6864 hourly,$0.2057 hourly,43.0,35.7,14,41.5,113.1,62.75,32.65,19.7,94.7,0.03611,Bottleneck,8,64.0,0.6864,0.2057,12.0,1,8,0,0,23396.352000000003,0.0005894081265318626,-7.436391699951416,2.6939512767227085,1.75,8.0,1
JOB-104947,2026-06-29 12:54,ETL,Critical,us-east,176.34,2048,2,0,m2.2xlarge,Memory optimized,4 vCPUs,34.2 GiB,Moderate,$0.4900 hourly,$0.1348 hourly,76.3,58.9,15,15.1,170.3,41.16,11.42,15.8,431.6,0.11749,Bottleneck,4,34.2,0.49,0.1348,1.0,0,12,0,1,20627.251200000002,0.008548885078783545,-4.7619544046785816,5.178068793951861,3.75,8.55,1
JOB-108753,2026-07-15 14:04,Streaming,High,eu-central,16.25,1024,2,0,m6id.xlarge,General purpose,4 vCPUs,16 GiB,Up to 12.5 Gigabit,$0.2373 hourly,$0.0860 hourly,90.9,45.8,14,79.8,156.8,36.11,34.77,62.6,62.6,0.00825,Bottleneck,4,16.0,0.2373,0.086,12.5,1,14,2,1,7503.871999999999,0.0021655486660753275,-6.135081524195535,2.847812143477369,3.5,4.0,1
JOB-107555,2026-06-21 10:30,WebScraping,Low,us-west,18.12,1024,4,0,r6a.xlarge,Memory optimized,4 vCPUs,32 GiB,Up to 12.5 Gigabit,$0.2268 hourly,$0.1015 hourly,42.7,74.0,12,35.5,35.6,36.97,28.72,27.8,36.4,0.00917,Normal,4,32.0,0.2268,0.1015,12.5,1,10,6,1,24248.32,0.0007472682643581081,-7.199086315000424,2.9507349076232554,3.0,8.0,0
JOB-107912,2026-06-21 14:07,MLTraining,Low,us-west,24.61,2048,4,0,r8in.2xlarge,Memory optimized,8 vCPUs,64 GiB,Up to 40 Gigabit,$0.8368 hourly,$0.3504 hourly,75.2,45.6,14,91.3,83.2,24.65,19.94,114.2,86.9,0.0808,Bottleneck,8,64.0,0.8368,0.3504,40.0,1,14,6,1,29884.416,0.0008235061377809759,-7.10193955508841,3.242982900211434,1.75,8.0,1
JOB-108827,2026-07-28 10:26,ETL,High,us-east,5.61,1024,2,1,c5a.xlarge,Compute optimized,4 vCPUs,8 GiB,Up to 10 Gigabit,$0.1540 hourly,$0.0644 hourly,74.1,45.0,12,17.5,79.4,55.51,6.52,16.7,41.5,0.00355,Normal,4,8.0,0.154,0.0644,10.0,1,10,1,1,3686.4,0.0015218098958333333,-6.487854931526912,1.888583653863595,3.0,2.0,0
JOB-100233,2026-08-12 06:47,DocumentProcessing,Low,us-east,23.91,1024,2,0,c4.4xlarge,Compute optimized,16 vCPUs,30 GiB,High,$0.7960 hourly,$0.3131 hourly,69.5,53.5,13,84.0,47.6,33.16,39.84,56.9,30.9,0.01366,Normal,16,30.0,0.796,0.3131,10.0,0,6,2,0,16435.2,0.0014548043224299064,-6.532883873705245,3.215269329274089,0.8125,1.875,0
JOB-101415,2026-07-28 11:00,Aggregation,Medium,us-west,13.23,1024,1,1,d3.8xlarge,Storage optimized,32 vCPUs,256 GiB,25 Gigabit,$3.9955 hourly,$1.1061 hourly,84.8,49.3,14,43.4,89.9,61.57,36.42,32.5,28.3,0.03141,Normal,32,256.0,3.9955,1.1061,25.0,0,11,1,1,129236.992,0.00010237007063736056,-9.186916167012704,2.655352412101761,0.4375,8.0,0
JOB-103902,2026-06-03 16:27,DocumentProcessing,Medium,eu-central,51.67,8192,2,0,i4g.large,Storage optimized,2 vCPUs,16 GiB,Up to 10 Gigabit,$0.1544 hourly,$0.0424 hourly,51.6,75.3,9,50.4,45.0,23.61,42.81,24.3,121.9,0.01046,Normal,2,16.0,0.1544,0.0424,10.0,1,16,2,1,12337.152,0.00418816271372842,-5.475493134357897,3.964046033495298,4.5,8.0,0
JOB-102267,2026-08-25 00:33,WebScraping,Low,us-east,105.21,4096,5,2,i3en.large,Storage optimized,2 vCPUs,16 GiB,Up to 25 Gigabit,$0.2260 hourly,$0.0472 hourly,53.0,77.8,10,38.6,4.8,45.16,28.47,20.1,235.4,0.07389,Normal,2,16.0,0.226,0.0472,25.0,1,0,1,0,12746.752,0.008253867338126606,-4.797073420215293,4.6654182663334485,5.0,8.0,0
JOB-106616,2026-08-11 14:16,WebScraping,High,eu-central,86.55,2048,3,0,c6id.xlarge,Compute optimized,4 vCPUs,8 GiB,Up to 12.5 Gigabit,$0.2016 hourly,$0.0663 hourly,65.1,53.9,9,28.8,484.6,27.61,36.77,39.1,376.9,0.06332,Bottleneck,4,8.0,0.2016,0.0663,12.5,1,14,1,1,4415.488,0.0196014574153525,-3.932151357583931,4.472210058731861,2.25,2.0,1
JOB-100252,2026-08-12 11:45,MLTraining,Low,eu-central,77.61,2048,3,0,c7gd.large,Compute optimized,2 vCPUs,4 GiB,Up to 12.5 Gigabit,$0.0907 hourly,$0.0349 hourly,59.4,80.9,14,39.0,66.8,35.93,39.97,22.6,760.6,0.05749,Bottleneck,2,4.0,0.0907,0.0349,12.5,1,11,2,1,3313.664,0.023421203839616808,-3.754113519929651,4.3644989178056655,7.0,2.0,1
JOB-109433,2026-07-22 09:40,Aggregation,Medium,ap-south,18.47,2048,1,0,r8in.xlarge,Memory optimized,4 vCPUs,32 GiB,Up to 30 Gigabit,$0.4184 hourly,$0.1617 hourly,53.1,56.1,19,46.0,276.5,44.88,23.46,102.3,170.2,0.01978,Bottleneck,4,32.0,0.4184,0.1617,30.0,1,9,2,1,18382.848,0.0010047409411207662,-6.90302554072859,2.968874819384108,4.75,8.0,1
JOB-104844,2026-06-01 21:59,Aggregation,Low,ap-south,7.84,2048,4,0,r8in.8xlarge,Memory optimized,32 vCPUs,256 GiB,50 Gigabit,$3.3472 hourly,$0.9480 hourly,34.5,97.0,12,65.0,125.7,20.08,22.58,22.6,26.4,0.09818,Normal,32,256.0,3.3472,0.948,50.0,0,21,0,0,254279.68,3.0832192332474226e-05,-10.38695120823199,2.179286876649552,0.375,8.0,0
JOB-108359,2026-08-14 15:56,MLTraining,High,ap-south,220.41,4096,2,0,cr1.8xlarge,Memory optimized,32 vCPUs,244 GiB,10 Gigabit,$3.5000 hourly,-,64.1,31.6,15,64.7,315.8,32.57,34.68,39.1,225.3,0.43808,Normal,32,244.0,3.5,,10.0,0,15,4,1,78954.496,0.002791607966188525,-5.881137517197134,5.400016186372871,0.46875,7.625,0
JOB-106632,2026-06-03 12:18,DocumentProcessing,High,us-east,40.07,8192,4,1,r5a.4xlarge,Memory optimized,16 vCPUs,128 GiB,Up to 10 Gigabit,$0.9040 hourly,$0.3839 hourly,55.8,81.0,14,7.9,39.1,42.85,26.93,5.7,75.1,0.07543,Normal,16,128.0,0.904,0.3839,10.0,1,12,2,1,106168.32,0.0003774195541570216,-7.882153113555365,3.7152779279684673,0.875,8.0,0
JOB-103020,2026-07-17 21:21,MLTraining,Critical,us-east,13.01,512,3,1,i3en.2xlarge,Storage optimized,8 vCPUs,64 GiB,Up to 25 Gigabit,$0.9040 hourly,$0.2843 hourly,22.9,91.2,17,27.1,181.5,66.08,29.4,16.8,40.0,0.03013,Normal,8,64.0,0.904,0.2843,25.0,1,21,4,0,59768.832,0.00021767197993763704,-8.432521307526905,2.6397713603489157,2.125,8.0,0
JOB-105582,2026-06-20 10:17,ETL,Low,us-east,11.03,4096,4,0,m6id.2xlarge,General purpose,8 vCPUs,32 GiB,Up to 12.5 Gigabit,$0.4746 hourly,$0.1988 hourly,48.4,67.4,13,41.1,80.8,53.91,11.51,2.4,31.7,0.01672,Normal,8,32.0,0.4746,0.1988,12.5,1,10,5,1,22085.632,0.0004994197132325667,-7.602063707063938,2.4874035299865875,1.625,4.0,0
JOB-109839,2026-06-07 08:33,ETL,High,us-west,4.71,4096,2,0,r7gd.large,Memory optimized,2 vCPUs,16 GiB,Up to 12.5 Gigabit,$0.1361 hourly,$0.1361 hourly,35.0,35.9,18,16.2,34.1,52.92,14.6,13.7,40.7,0.00308,Normal,2,16.0,0.1361,0.1361,12.5,1,8,6,0,5881.856,0.000800767648850975,-7.12993972931705,1.7422190236679187,9.0,8.0,0
JOB-104167,2026-06-23 06:14,DocumentProcessing,Medium,us-west,23.54,4096,2,0,m8ine.8xlarge,General purpose,32 vCPUs,128 GiB,50 Gigabit,$3.3416 hourly,$1.2103 hourly,35.9,69.9,15,28.8,73.4,19.68,27.68,9.6,38.4,0.07129,Normal,32,128.0,3.3416,1.2103,50.0,0,6,1,0,91619.32800000001,0.00025693268564467095,-8.266696430938612,3.2003044392827653,0.46875,4.0,0
JOB-101717,2026-08-20 02:09,ETL,Low,ap-south,28.74,1024,2,0,m5n.xlarge,General purpose,4 vCPUs,16 GiB,Up to 25 Gigabit,$0.2380 hourly,$0.0777 hourly,59.6,52.8,13,52.5,75.6,38.72,29.08,35.3,57.5,0.0076,Bottleneck,4,16.0,0.238,0.0777,25.0,1,2,3,0,8650.752,0.003322254527698863,-5.70711165191248,3.392492941032009,3.25,4.0,1
JOB-108719,2026-08-10 01:28,Aggregation,Low,eu-central,5.76,2048,2,0,c5ad.8xlarge,Compute optimized,32 vCPUs,64 GiB,10 Gigabit,$1.3760 hourly,$0.6332 hourly,24.7,82.1,14,33.8,88.8,34.59,47.13,32.2,30.2,0.02309,Normal,32,64.0,1.376,0.6332,10.0,0,1,0,0,53805.056,0.00010705313641900122,-9.142185244721617,1.9110228900548727,0.4375,2.0,0
JOB-107155,2026-06-23 00:23,Aggregation,Medium,us-east,6.0,1024,5,0,c6i.xlarge,Compute optimized,4 vCPUs,8 GiB,Up to 12.5 Gigabit,$0.1700 hourly,$0.0733 hourly,61.6,70.9,9,12.1,4.9,60.17,28.93,13.2,29.7,0.00701,Normal,4,8.0,0.17,0.0733,12.5,1,0,1,0,5808.128000000001,0.001033035084626234,-6.8752541256012245,1.9459101490553132,2.25,2.0,0
JOB-103128,2026-08-28 17:34,WebScraping,High,us-east,61.67,512,1,3,c8i-flex.12xlarge,Compute optimized,48 vCPUs,96 GiB,Up to 22.5 Gigabit,$2.1365 hourly,$0.7864 hourly,61.7,27.2,15,41.7,160.1,82.89,32.84,49.9,72.2,0.04285,Normal,48,96.0,2.1365,0.7864,22.5,1,17,4,1,26738.688,0.0023063958859911153,-6.072069195377748,4.137882864236584,0.3125,2.0,0
